user_id,question_id,section,subtopic,difficulty_tag,reason,priority
U00014,Q00105,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 0%),12.0
U00014,Q00011,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 0%),12.0
U00014,Q00022,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 0%),12.0
U00014,Q00107,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 0%),12.0
U00014,Q00161,Verbal Ability,Para Summary,Easy,Weak area: Para Summary (accuracy: 0%),12.0
U00014,Q00088,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 8%)",11.230070308277767
U00014,Q00534,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 8%)",11.230070308277767
U00014,Q00601,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 8%)",11.230070308277767
U00014,Q00952,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 8%)",11.230070308277767
U00014,Q04633,Logical Reasoning,Input-Output,Medium,Spaced repetition: got wrong 201 days ago,8.0
U00014,Q09640,Logical Reasoning,Venn Diagrams,Easy,Spaced repetition: got wrong 223 days ago,8.0
U00014,Q04935,Data Interpretation,Tables,Easy,Spaced repetition: got wrong 233 days ago,8.0
U00014,Q06440,Data Interpretation,Bar Graphs,Easy,Spaced repetition: got wrong 193 days ago,8.0
U00014,Q06800,Data Interpretation,Line Graphs,Hard,Spaced repetition: got wrong 97 days ago,8.0
U00014,Q00120,Verbal Ability,Verbal Analogies,Medium,Spaced repetition: got wrong 159 days ago,8.0
U00014,Q00017,Quantitative Aptitude,Simple Interest,Easy,Spaced repetition: got wrong 282 days ago,8.0
U00014,Q01110,Verbal Ability,Verbal Analogies,Easy,Spaced repetition: got wrong 181 days ago,8.0
U00015,Q00039,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 9%),11.095086387404614
U00015,Q00116,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 9%),11.095086387404614
U00015,Q00392,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 9%),11.095086387404614
U00015,Q00793,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 9%),11.095086387404614
U00015,Q00045,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 38%),8.189714827794106
U00015,Q00410,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 38%),8.189714827794106
U00015,Q00371,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 38%),8.189714827794106
U00015,Q00421,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 38%),8.189714827794106
U00015,Q03280,Data Interpretation,Pie Charts,Medium,Spaced repetition: got wrong 94 days ago,8.0
U00015,Q01207,Logical Reasoning,Analogy,Easy,Spaced repetition: got wrong 100 days ago,8.0
U00015,Q07468,Data Interpretation,Mixed DI Sets,Hard,Spaced repetition: got wrong 151 days ago,8.0
U00015,Q02030,Logical Reasoning,Input-Output,Medium,Spaced repetition: got wrong 159 days ago,8.0
U00015,Q07550,Logical Reasoning,Data Sufficiency,Hard,Spaced repetition: got wrong 146 days ago,8.0
U00015,Q05106,Quantitative Aptitude,Number System,Hard,Spaced repetition: got wrong 101 days ago,8.0
U00015,Q10494,Data Interpretation,Venn-based DI,Easy,Spaced repetition: got wrong 169 days ago,8.0
U00015,Q02854,Verbal Ability,Error Spotting,Medium,Spaced repetition: got wrong 140 days ago,8.0
U00015,Q08954,Logical Reasoning,Syllogisms,Easy,Spaced repetition: got wrong 173 days ago,8.0
U00015,Q05503,Verbal Ability,Idioms & Phrases,Medium,Spaced repetition: got wrong 133 days ago,8.0
U00015,Q09433,Quantitative Aptitude,Geometry,Easy,Spaced repetition: got wrong 147 days ago,8.0
U00015,Q07630,Verbal Ability,Cloze Test,Medium,Spaced repetition: got wrong 92 days ago,8.0
U00016,Q01175,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 0%),12.0
U00016,Q00017,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00016,Q01100,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 0%),12.0
U00016,Q00032,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00016,Q01056,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 0%),12.0
U00016,Q00181,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00016,Q00850,Data Interpretation,Radar/Spider Charts,Easy,Weak area: Radar/Spider Charts (accuracy: 0%),12.0
U00016,Q00259,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),12.0
U00016,Q00045,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00016,Q00410,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00016,Q00371,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00016,Q00421,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00016,Q00913,Quantitative Aptitude,Ratio & Proportion,Easy,Weak area: Ratio & Proportion (accuracy: 8%),11.168838593688054
U00016,Q01499,Quantitative Aptitude,Ratio & Proportion,Easy,Weak area: Ratio & Proportion (accuracy: 8%),11.168838593688054
U00016,Q00971,Quantitative Aptitude,Ratio & Proportion,Easy,Weak area: Ratio & Proportion (accuracy: 8%),11.168838593688054
U00016,Q00931,Quantitative Aptitude,Ratio & Proportion,Easy,Weak area: Ratio & Proportion (accuracy: 8%),11.168838593688054
U00016,Q00156,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 13%),10.713589195695288
U00016,Q00715,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 13%),10.713589195695288
U00016,Q00607,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 13%),10.713589195695288
U00016,Q00403,Data Interpretation,Data Sufficiency (DI),Easy,Weak area: Data Sufficiency (DI) (accuracy: 13%),10.713589195695288
U00017,Q00045,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00017,Q00503,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 0%),12.0
U00017,Q00098,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 0%),12.0
U00017,Q00410,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00017,Q00907,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 0%),12.0
U00017,Q00113,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 0%),12.0
U00017,Q00371,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00017,Q00747,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 0%),12.0
U00017,Q00637,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 0%),12.0
U00017,Q00421,Data Interpretation,Tables,Easy,Weak area: Tables (accuracy: 0%),12.0
U00017,Q00697,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 0%),12.0
U00017,Q00948,Verbal Ability,Reading Comprehension,Easy,Weak area: Reading Comprehension (accuracy: 0%),12.0
U00017,Q00303,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 4%),11.599177602665552
U00017,Q01066,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 4%),11.599177602665552
U00017,Q01446,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 4%),11.599177602665552
U00017,Q01403,Logical Reasoning,Data Sufficiency,Easy,Weak area: Data Sufficiency (accuracy: 4%),11.599177602665552
U00017,Q00064,Verbal Ability,Sentence Correction,Easy,Weak area: Sentence Correction (accuracy: 5%),11.521985694144918
U00017,Q00282,Verbal Ability,Sentence Correction,Easy,Weak area: Sentence Correction (accuracy: 5%),11.521985694144918
U00017,Q00271,Verbal Ability,Sentence Correction,Easy,Weak area: Sentence Correction (accuracy: 5%),11.521985694144918
U00017,Q00208,Verbal Ability,Sentence Correction,Easy,Weak area: Sentence Correction (accuracy: 5%),11.521985694144918
U00018,Q00123,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 0%),12.0
U00018,Q00331,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00018,Q00343,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 0%),12.0
U00018,Q00816,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00018,Q00618,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 0%),12.0
U00018,Q00950,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00018,Q00489,Logical Reasoning,Venn Diagrams,Easy,Weak area: Venn Diagrams (accuracy: 0%),12.0
U00018,Q01012,Verbal Ability,Fill in the Blanks,Easy,Weak area: Fill in the Blanks (accuracy: 0%),12.0
U00018,Q00081,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 0%),12.0
U00018,Q00051,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 0%),12.0
U00018,Q00613,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 0%),12.0
U00018,Q00929,Logical Reasoning,Puzzles,Easy,Weak area: Puzzles (accuracy: 0%),12.0
U00018,Q00050,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 10%),10.963637644391396
U00018,Q00279,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 10%),10.963637644391396
U00018,Q00474,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 10%),10.963637644391396
U00018,Q00357,Verbal Ability,Cloze Test,Easy,Weak area: Cloze Test (accuracy: 10%),10.963637644391396
U00018,Q00193,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 19%),10.110362700503831
U00018,Q00318,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 19%),10.110362700503831
U00018,Q00556,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 19%),10.110362700503831
U00018,Q00674,Quantitative Aptitude,Trigonometry,Easy,Weak area: Trigonometry (accuracy: 19%),10.110362700503831
U00019,Q00345,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 0%),12.0
U00019,Q00603,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 0%),12.0
U00019,Q00581,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 0%),12.0
U00019,Q00572,Verbal Ability,Error Spotting,Easy,Weak area: Error Spotting (accuracy: 0%),12.0
U00019,Q00005,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 15%),10.516451663099069
U00019,Q00060,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 15%),10.516451663099069
U00019,Q00364,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 15%),10.516451663099069
U00019,Q00133,Verbal Ability,Para Jumbles,Easy,Weak area: Para Jumbles (accuracy: 15%),10.516451663099069
U00019,Q00021,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 18%),10.154915079596547
U00019,Q00091,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 18%),10.154915079596547
U00019,Q00094,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 18%),10.154915079596547
U00019,Q00105,Verbal Ability,Idioms & Phrases,Easy,Weak area: Idioms & Phrases (accuracy: 18%),10.154915079596547
U00019,Q00503,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 25%),9.499671821938879
U00019,Q00907,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 25%),9.499671821938879
U00019,Q00747,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 25%),9.499671821938879
U00019,Q00697,Logical Reasoning,Direction Sense,Easy,Weak area: Direction Sense (accuracy: 25%),9.499671821938879
U00019,Q00450,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 27%),9.309860675674171
U00019,Q00477,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 27%),9.309860675674171
U00019,Q00744,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 27%),9.309860675674171
U00019,Q00730,Logical Reasoning,Ranking & Order,Easy,Weak area: Ranking & Order (accuracy: 27%),9.309860675674171
U00020,Q00039,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00020,Q00116,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00020,Q00392,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00020,Q00793,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 0%),12.0
U00020,Q00152,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),11.997401814798508
U00020,Q00991,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),11.997401814798508
U00020,Q01228,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),11.997401814798508
U00020,Q01561,Verbal Ability,Synonyms & Antonyms,Easy,Weak area: Synonyms & Antonyms (accuracy: 0%),11.997401814798508
U00020,Q00017,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),11.950539477428663
U00020,Q00032,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),11.950539477428663
U00020,Q00181,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),11.950539477428663
U00020,Q00259,Quantitative Aptitude,Simple Interest,Easy,Weak area: Simple Interest (accuracy: 0%),11.950539477428663
U00020,Q00131,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.765245452032474
U00020,Q00721,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.765245452032474
U00020,Q00656,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.765245452032474
U00020,Q00582,Verbal Ability,Odd One Out,Easy,Weak area: Odd One Out (accuracy: 2%),11.765245452032474
U00020,Q00025,Quantitative Aptitude,Profit & Loss,Easy,Weak area: Profit & Loss (accuracy: 3%),11.653285526922943
U00020,Q00097,Quantitative Aptitude,Profit & Loss,Easy,Weak area: Profit & Loss (accuracy: 3%),11.653285526922943
U00020,Q00745,Quantitative Aptitude,Profit & Loss,Easy,Weak area: Profit & Loss (accuracy: 3%),11.653285526922943
U00020,Q00395,Quantitative Aptitude,Profit & Loss,Easy,Weak area: Profit & Loss (accuracy: 3%),11.653285526922943
U00021,Q00088,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 0%)",12.0
U00021,Q00534,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 0%)",12.0
U00021,Q00601,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 0%)",12.0
U00021,Q00952,Quantitative Aptitude,"Time, Speed & Distance",Easy,"Weak area: Time, Speed & Distance (accuracy: 0%)",12.0
U00021,Q00652,Quantitative Aptitude,Probability,Easy,Weak area: Probability (accuracy: 20%),9.960594076519289
U00021,Q00269,Quantitative Aptitude,Probability,Easy,Weak area: Probability (accuracy: 20%),9.960594076519289
U00021,Q01040,Quantitative Aptitude,Probability,Easy,Weak area: Probability (accuracy: 20%),9.960594076519289
U00021,Q00676,Quantitative Aptitude,Probability,Easy,Weak area: Probability (accuracy: 20%),9.960594076519289
U00021,Q00559,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 25%),9.498026540790494
U00021,Q00496,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 25%),9.498026540790494
U00021,Q01138,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 25%),9.498026540790494
U00021,Q00693,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 25%),9.498026540790494
U00021,Q00221,Quantitative Aptitude,Permutation & Combination,Easy,Weak area: Permutation & Combination (accuracy: 26%),9.415047723079642
U00021,Q01297,Quantitative Aptitude,Permutation & Combination,Easy,Weak area: Permutation & Combination (accuracy: 26%),9.415047723079642
U00021,Q00706,Quantitative Aptitude,Permutation & Combination,Easy,Weak area: Permutation & Combination (accuracy: 26%),9.415047723079642
U00021,Q00530,Quantitative Aptitude,Permutation & Combination,Easy,Weak area: Permutation & Combination (accuracy: 26%),9.415047723079642
U00021,Q00039,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 31%),8.916786576488711
U00021,Q00116,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 31%),8.916786576488711
U00021,Q00392,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 31%),8.916786576488711
U00021,Q02539,Quantitative Aptitude,Number System,Easy,Weak area: Number System (accuracy: 31%),8.916786576488711
U00022,Q01215,Quantitative Aptitude,Percentages,Medium,Spaced repetition: got wrong 189 days ago,8.0
U00022,Q01590,Quantitative Aptitude,Algebra,Hard,Spaced repetition: got wrong 139 days ago,8.0
U00022,Q02269,Quantitative Aptitude,Number System,Hard,Spaced repetition: got wrong 241 days ago,8.0
U00022,Q09444,Quantitative Aptitude,Mensuration,Medium,Spaced repetition: got wrong 114 days ago,8.0
U00023,Q00506,Logical Reasoning,Data Sufficiency,Hard,Spaced repetition: got wrong 110 days ago,8.0
U00023,Q00659,Quantitative Aptitude,"Time, Speed & Distance",Hard,Spaced repetition: got wrong 276 days ago,8.0
U00023,Q05193,Data Interpretation,Line Graphs,Hard,Spaced repetition: got wrong 282 days ago,8.0
U00023,Q01032,Quantitative Aptitude,Trigonometry,Medium,Spaced repetition: got wrong 311 days ago,8.0
U00023,Q08291,Data Interpretation,Bar Graphs,Hard,Spaced repetition: got wrong 266 days ago,8.0
U00023,Q07121,Logical Reasoning,Clocks & Calendars,Easy,Spaced repetition: got wrong 224 days ago,8.0
U00023,Q04539,Quantitative Aptitude,Time & Work,Easy,Spaced repetition: got wrong 193 days ago,8.0
U00023,Q00901,Verbal Ability,Odd One Out,Hard,Spaced repetition: got wrong 160 days ago,8.0
U00023,Q10263,Verbal Ability,Idioms & Phrases,Easy,Spaced repetition: got wrong 57 days ago,6.915815586419753
U00023,Q00763,Logical Reasoning,Venn Diagrams,Hard,Spaced repetition: got wrong 47 days ago,6.552979552469136
U00023,Q00275,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 100%),2.0
U00023,Q00369,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 100%),2.0
U00023,Q00370,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 100%),2.0
U00023,Q00694,Verbal Ability,Verbal Analogies,Easy,Weak area: Verbal Analogies (accuracy: 100%),2.0
U00024,Q00559,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 0%),12.0
U00024,Q00496,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 0%),12.0
U00024,Q00938,Data Interpretation,Mixed DI Sets,Easy,Weak area: Mixed DI Sets (accuracy: 0%),12.0
