question_id,section,subtopic,difficulty_tag,exam_tags,exam_tags_list,num_exam_tags
Q00282,Verbal Ability,Sentence Correction,Easy,"CAT,Banking,General","['CAT', 'Banking', 'General']",3
Q00283,Quantitative Aptitude,Set Theory,Hard,"CAT,Banking,Placements","['CAT', 'Banking', 'Placements']",3
Q00284,Quantitative Aptitude,Partnership,Easy,"CAT,General","['CAT', 'General']",2
Q00285,Quantitative Aptitude,Algebra,Hard,SSC,['SSC'],1
Q00286,Quantitative Aptitude,Linear Equations,Medium,"Banking,Placements","['Banking', 'Placements']",2
Q00287,Verbal Ability,Sentence Correction,Hard,"Banking,TCS NQT,Placements","['Banking', 'TCS NQT', 'Placements']",3
Q00288,Verbal Ability,Synonyms & Antonyms,Medium,CAT,['CAT'],1
Q00289,Quantitative Aptitude,Logarithms,Hard,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q00290,Logical Reasoning,Analogy,Easy,"Placements,General,Banking","['Placements', 'General', 'Banking']",3
Q00291,Quantitative Aptitude,Set Theory,Medium,"Banking,SSC","['Banking', 'SSC']",2
Q00292,Quantitative Aptitude,Surds & Indices,Medium,Banking,['Banking'],1
Q00293,Quantitative Aptitude,Mixtures & Alligations,Medium,"TCS NQT,Placements,CAT","['TCS NQT', 'Placements', 'CAT']",3
Q00294,Logical Reasoning,Cubes & Dice,Medium,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q00295,Verbal Ability,Cloze Test,Hard,"General,SSC","['General', 'SSC']",2
Q00296,Quantitative Aptitude,Mensuration,Easy,"Placements,Banking","['Placements', 'Banking']",2
Q00297,Logical Reasoning,Analogy,Easy,Placements,['Placements'],1
Q00298,Quantitative Aptitude,Quadratic Equations,Medium,"SSC,TCS NQT,General","['SSC', 'TCS NQT', 'General']",3
Q00299,Quantitative Aptitude,Partnership,Easy,"CAT,Banking","['CAT', 'Banking']",2
Q00300,Verbal Ability,Critical Reasoning,Medium,TCS NQT,['TCS NQT'],1
Q00301,Quantitative Aptitude,Surds & Indices,Hard,"CAT,TCS NQT,Banking","['CAT', 'TCS NQT', 'Banking']",3
Q00302,Quantitative Aptitude,Mixtures & Alligations,Medium,TCS NQT,['TCS NQT'],1
Q00303,Logical Reasoning,Data Sufficiency,Easy,General,['General'],1
Q00304,Quantitative Aptitude,"Time, Speed & Distance",Medium,"SSC,Placements,CAT","['SSC', 'Placements', 'CAT']",3
Q00305,Data Interpretation,Bar Graphs,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q00306,Verbal Ability,Verbal Analogies,Hard,"General,Placements","['General', 'Placements']",2
Q00307,Quantitative Aptitude,Profit & Loss,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q00308,Quantitative Aptitude,Time & Work,Medium,Placements,['Placements'],1
Q00309,Data Interpretation,Venn-based DI,Easy,"TCS NQT,General","['TCS NQT', 'General']",2
Q00310,Data Interpretation,Caselets,Hard,SSC,['SSC'],1
Q00311,Data Interpretation,Radar/Spider Charts,Medium,"General,SSC","['General', 'SSC']",2
Q00312,Quantitative Aptitude,Simple Interest,Hard,"CAT,Placements","['CAT', 'Placements']",2
Q00313,Quantitative Aptitude,Ratio & Proportion,Medium,"General,Banking,SSC","['General', 'Banking', 'SSC']",3
Q00314,Quantitative Aptitude,Profit & Loss,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q00315,Quantitative Aptitude,Probability,Medium,Banking,['Banking'],1
Q00316,Logical Reasoning,Data Sufficiency,Medium,"General,SSC,Banking","['General', 'SSC', 'Banking']",3
Q00317,Quantitative Aptitude,Set Theory,Medium,"CAT,Placements","['CAT', 'Placements']",2
Q00318,Quantitative Aptitude,Trigonometry,Easy,TCS NQT,['TCS NQT'],1
Q00319,Data Interpretation,Venn-based DI,Easy,"TCS NQT,Placements","['TCS NQT', 'Placements']",2
Q00320,Data Interpretation,Pie Charts,Medium,"Banking,SSC,General","['Banking', 'SSC', 'General']",3
Q00321,Data Interpretation,Pie Charts,Medium,CAT,['CAT'],1
Q00322,Logical Reasoning,Syllogisms,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q00323,Data Interpretation,Pie Charts,Hard,TCS NQT,['TCS NQT'],1
Q00324,Logical Reasoning,Direction Sense,Medium,"Banking,SSC","['Banking', 'SSC']",2
Q00325,Quantitative Aptitude,Surds & Indices,Easy,"General,TCS NQT,Banking","['General', 'TCS NQT', 'Banking']",3
Q00326,Quantitative Aptitude,Progressions (AP/GP),Easy,"General,Placements,Banking","['General', 'Placements', 'Banking']",3
Q00327,Quantitative Aptitude,Set Theory,Easy,Banking,['Banking'],1
Q00328,Logical Reasoning,Input-Output,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q00329,Quantitative Aptitude,"Time, Speed & Distance",Hard,"Banking,Placements","['Banking', 'Placements']",2
Q00330,Data Interpretation,Mixed DI Sets,Medium,General,['General'],1
Q00331,Verbal Ability,Fill in the Blanks,Easy,"General,SSC,CAT","['General', 'SSC', 'CAT']",3
Q00332,Verbal Ability,Para Summary,Medium,"Placements,CAT","['Placements', 'CAT']",2
Q00333,Quantitative Aptitude,Mensuration,Easy,General,['General'],1
Q00334,Verbal Ability,Sentence Correction,Medium,"General,TCS NQT,CAT","['General', 'TCS NQT', 'CAT']",3
Q00335,Quantitative Aptitude,Percentages,Hard,"Placements,General","['Placements', 'General']",2
Q00336,Verbal Ability,Verbal Analogies,Easy,CAT,['CAT'],1
Q00337,Verbal Ability,Idioms & Phrases,Easy,TCS NQT,['TCS NQT'],1
Q00338,Logical Reasoning,Series Completion,Medium,SSC,['SSC'],1
Q00339,Quantitative Aptitude,Compound Interest,Hard,"CAT,SSC,Placements","['CAT', 'SSC', 'Placements']",3
Q00340,Data Interpretation,Line Graphs,Hard,"SSC,Placements,CAT","['SSC', 'Placements', 'CAT']",3
Q00341,Data Interpretation,Bar Graphs,Hard,CAT,['CAT'],1
Q00342,Quantitative Aptitude,Linear Equations,Medium,TCS NQT,['TCS NQT'],1
Q00343,Logical Reasoning,Venn Diagrams,Easy,Placements,['Placements'],1
Q00344,Quantitative Aptitude,Averages,Easy,Placements,['Placements'],1
Q00345,Verbal Ability,Error Spotting,Easy,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q00346,Logical Reasoning,Seating Arrangement,Medium,"Banking,SSC","['Banking', 'SSC']",2
Q00347,Verbal Ability,Idioms & Phrases,Easy,"CAT,Banking,Placements","['CAT', 'Banking', 'Placements']",3
Q00348,Quantitative Aptitude,Logarithms,Hard,General,['General'],1
Q00349,Verbal Ability,Cloze Test,Medium,"SSC,Banking,CAT","['SSC', 'Banking', 'CAT']",3
Q00350,Verbal Ability,Reading Comprehension,Medium,"Banking,General","['Banking', 'General']",2
Q00351,Verbal Ability,Cloze Test,Medium,Banking,['Banking'],1
Q00352,Quantitative Aptitude,Partnership,Medium,"CAT,General","['CAT', 'General']",2
Q00353,Quantitative Aptitude,Algebra,Hard,"Placements,CAT,General","['Placements', 'CAT', 'General']",3
Q00354,Quantitative Aptitude,Averages,Easy,"General,TCS NQT,SSC","['General', 'TCS NQT', 'SSC']",3
Q00355,Verbal Ability,Para Summary,Hard,"TCS NQT,SSC,Banking","['TCS NQT', 'SSC', 'Banking']",3
Q00356,Verbal Ability,Idioms & Phrases,Medium,"Banking,CAT,TCS NQT","['Banking', 'CAT', 'TCS NQT']",3
Q00357,Verbal Ability,Cloze Test,Easy,"TCS NQT,Placements,Banking","['TCS NQT', 'Placements', 'Banking']",3
Q00358,Data Interpretation,Radar/Spider Charts,Easy,Banking,['Banking'],1
Q00359,Verbal Ability,Fill in the Blanks,Hard,"Banking,General","['Banking', 'General']",2
Q00360,Quantitative Aptitude,Pipes & Cisterns,Medium,SSC,['SSC'],1
Q00361,Quantitative Aptitude,Geometry,Medium,"General,SSC","['General', 'SSC']",2
Q00362,Quantitative Aptitude,Linear Equations,Hard,General,['General'],1
Q00363,Data Interpretation,Radar/Spider Charts,Hard,CAT,['CAT'],1
Q00364,Verbal Ability,Para Jumbles,Easy,Banking,['Banking'],1
Q00365,Quantitative Aptitude,Simple Interest,Easy,"General,SSC,Placements","['General', 'SSC', 'Placements']",3
Q00366,Verbal Ability,Idioms & Phrases,Medium,TCS NQT,['TCS NQT'],1
Q00367,Quantitative Aptitude,Probability,Hard,"SSC,CAT,Banking","['SSC', 'CAT', 'Banking']",3
Q00368,Quantitative Aptitude,Linear Equations,Medium,"Banking,CAT,SSC","['Banking', 'CAT', 'SSC']",3
Q00369,Verbal Ability,Verbal Analogies,Easy,"SSC,CAT","['SSC', 'CAT']",2
Q00370,Verbal Ability,Verbal Analogies,Easy,"Placements,General,Banking","['Placements', 'General', 'Banking']",3
Q00371,Data Interpretation,Tables,Easy,SSC,['SSC'],1
Q00372,Logical Reasoning,Data Sufficiency,Medium,SSC,['SSC'],1
Q00373,Logical Reasoning,Statement & Assumption,Easy,"TCS NQT,General","['TCS NQT', 'General']",2
Q00374,Data Interpretation,Venn-based DI,Easy,TCS NQT,['TCS NQT'],1
Q00375,Quantitative Aptitude,Surds & Indices,Easy,"SSC,CAT,Placements","['SSC', 'CAT', 'Placements']",3
Q00376,Data Interpretation,Caselets,Medium,"SSC,General,TCS NQT","['SSC', 'General', 'TCS NQT']",3
Q00377,Data Interpretation,Bar Graphs,Easy,Placements,['Placements'],1
Q00378,Verbal Ability,Verbal Analogies,Hard,"Banking,CAT,Placements","['Banking', 'CAT', 'Placements']",3
Q00379,Verbal Ability,Error Spotting,Medium,"CAT,General,Placements","['CAT', 'General', 'Placements']",3
Q00380,Verbal Ability,Para Summary,Medium,"Banking,SSC","['Banking', 'SSC']",2
Q00381,Quantitative Aptitude,Time & Work,Easy,"SSC,General","['SSC', 'General']",2
Q00382,Quantitative Aptitude,Progressions (AP/GP),Medium,"CAT,General,Placements","['CAT', 'General', 'Placements']",3
Q00383,Quantitative Aptitude,Time & Work,Medium,"CAT,General,SSC","['CAT', 'General', 'SSC']",3
Q00384,Quantitative Aptitude,Mensuration,Medium,"Banking,General,TCS NQT","['Banking', 'General', 'TCS NQT']",3
Q00385,Quantitative Aptitude,Geometry,Easy,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q00386,Verbal Ability,Para Jumbles,Easy,"Banking,CAT","['Banking', 'CAT']",2
Q00387,Verbal Ability,Critical Reasoning,Hard,"General,TCS NQT,Banking","['General', 'TCS NQT', 'Banking']",3
Q00388,Quantitative Aptitude,Permutation & Combination,Hard,"SSC,CAT,Placements","['SSC', 'CAT', 'Placements']",3
Q00389,Quantitative Aptitude,Quadratic Equations,Medium,"CAT,General,Placements","['CAT', 'General', 'Placements']",3
Q00390,Logical Reasoning,Clocks & Calendars,Easy,Placements,['Placements'],1
Q00391,Quantitative Aptitude,Averages,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q00392,Quantitative Aptitude,Number System,Easy,"General,Banking","['General', 'Banking']",2
Q00393,Logical Reasoning,Coding-Decoding,Easy,Banking,['Banking'],1
Q00394,Verbal Ability,Idioms & Phrases,Easy,"Placements,TCS NQT,SSC","['Placements', 'TCS NQT', 'SSC']",3
Q00395,Quantitative Aptitude,Profit & Loss,Easy,"General,CAT","['General', 'CAT']",2
Q00396,Quantitative Aptitude,Geometry,Hard,Banking,['Banking'],1
Q00397,Quantitative Aptitude,Profit & Loss,Medium,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q00398,Verbal Ability,Verbal Analogies,Hard,"General,Banking","['General', 'Banking']",2
Q00399,Quantitative Aptitude,Mixtures & Alligations,Hard,Banking,['Banking'],1
Q00400,Logical Reasoning,Blood Relations,Medium,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q00401,Logical Reasoning,Cubes & Dice,Medium,"SSC,CAT,Banking","['SSC', 'CAT', 'Banking']",3
Q00402,Data Interpretation,Pie Charts,Easy,Banking,['Banking'],1
Q00403,Data Interpretation,Data Sufficiency (DI),Easy,"CAT,Banking,SSC","['CAT', 'Banking', 'SSC']",3
Q00404,Verbal Ability,Error Spotting,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q00405,Logical Reasoning,Coding-Decoding,Medium,TCS NQT,['TCS NQT'],1
Q00406,Quantitative Aptitude,Set Theory,Medium,TCS NQT,['TCS NQT'],1
Q00407,Quantitative Aptitude,Permutation & Combination,Easy,SSC,['SSC'],1
Q00408,Data Interpretation,Mixed DI Sets,Medium,"General,Placements,TCS NQT","['General', 'Placements', 'TCS NQT']",3
Q00409,Verbal Ability,Para Jumbles,Medium,SSC,['SSC'],1
Q00410,Data Interpretation,Tables,Easy,TCS NQT,['TCS NQT'],1
Q00411,Data Interpretation,Line Graphs,Medium,"CAT,Placements,Banking","['CAT', 'Placements', 'Banking']",3
Q00412,Logical Reasoning,Cubes & Dice,Hard,"TCS NQT,Banking,SSC","['TCS NQT', 'Banking', 'SSC']",3
Q00413,Data Interpretation,Mixed DI Sets,Medium,Banking,['Banking'],1
Q00414,Data Interpretation,Pie Charts,Easy,"Banking,SSC","['Banking', 'SSC']",2
Q00415,Verbal Ability,Critical Reasoning,Medium,"CAT,SSC,General","['CAT', 'SSC', 'General']",3
Q00416,Verbal Ability,Critical Reasoning,Hard,"Banking,CAT","['Banking', 'CAT']",2
Q00417,Quantitative Aptitude,Percentages,Easy,"SSC,CAT","['SSC', 'CAT']",2
Q00418,Quantitative Aptitude,Set Theory,Hard,TCS NQT,['TCS NQT'],1
Q00419,Logical Reasoning,Ranking & Order,Medium,"TCS NQT,General","['TCS NQT', 'General']",2
Q00420,Quantitative Aptitude,Pipes & Cisterns,Medium,Banking,['Banking'],1
Q00421,Data Interpretation,Tables,Easy,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q00422,Verbal Ability,Idioms & Phrases,Easy,CAT,['CAT'],1
Q00423,Data Interpretation,Radar/Spider Charts,Medium,SSC,['SSC'],1
Q00424,Quantitative Aptitude,Partnership,Hard,TCS NQT,['TCS NQT'],1
Q00425,Logical Reasoning,Coding-Decoding,Easy,Placements,['Placements'],1
Q00426,Quantitative Aptitude,Partnership,Easy,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q00427,Quantitative Aptitude,Permutation & Combination,Medium,"Placements,SSC,TCS NQT","['Placements', 'SSC', 'TCS NQT']",3
Q00428,Verbal Ability,Critical Reasoning,Hard,"Banking,SSC","['Banking', 'SSC']",2
Q00429,Logical Reasoning,Syllogisms,Hard,"General,SSC,CAT","['General', 'SSC', 'CAT']",3
Q00430,Quantitative Aptitude,Algebra,Easy,TCS NQT,['TCS NQT'],1
Q00431,Logical Reasoning,Ranking & Order,Hard,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q00432,Quantitative Aptitude,Compound Interest,Medium,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q00433,Quantitative Aptitude,Surds & Indices,Easy,SSC,['SSC'],1
Q00434,Logical Reasoning,Clocks & Calendars,Medium,"General,Banking,Placements","['General', 'Banking', 'Placements']",3
Q00435,Logical Reasoning,Seating Arrangement,Medium,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q00436,Quantitative Aptitude,Set Theory,Medium,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q00437,Data Interpretation,Pie Charts,Easy,"General,Banking,SSC","['General', 'Banking', 'SSC']",3
Q00438,Data Interpretation,Bar Graphs,Easy,"SSC,Placements","['SSC', 'Placements']",2
Q00439,Verbal Ability,Sentence Correction,Hard,"Banking,Placements","['Banking', 'Placements']",2
Q00440,Logical Reasoning,Statement & Assumption,Medium,Placements,['Placements'],1
Q00441,Data Interpretation,Pie Charts,Medium,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q00442,Quantitative Aptitude,Probability,Medium,"TCS NQT,CAT,SSC","['TCS NQT', 'CAT', 'SSC']",3
Q00443,Logical Reasoning,Direction Sense,Medium,"Banking,Placements,TCS NQT","['Banking', 'Placements', 'TCS NQT']",3
Q00444,Data Interpretation,Line Graphs,Easy,"TCS NQT,Placements,Banking","['TCS NQT', 'Placements', 'Banking']",3
Q00445,Data Interpretation,Bar Graphs,Medium,"SSC,Placements","['SSC', 'Placements']",2
Q00446,Logical Reasoning,Cubes & Dice,Medium,"SSC,Banking,Placements","['SSC', 'Banking', 'Placements']",3
Q00447,Data Interpretation,Venn-based DI,Medium,SSC,['SSC'],1
Q00448,Verbal Ability,Odd One Out,Medium,SSC,['SSC'],1
Q00449,Verbal Ability,Cloze Test,Medium,"Banking,General,SSC","['Banking', 'General', 'SSC']",3
Q00450,Logical Reasoning,Ranking & Order,Easy,"TCS NQT,Banking,Placements","['TCS NQT', 'Banking', 'Placements']",3
Q00451,Quantitative Aptitude,"Time, Speed & Distance",Medium,"Placements,SSC,CAT","['Placements', 'SSC', 'CAT']",3
Q00452,Logical Reasoning,Analogy,Medium,"TCS NQT,CAT","['TCS NQT', 'CAT']",2
Q00453,Quantitative Aptitude,Partnership,Medium,"CAT,SSC,General","['CAT', 'SSC', 'General']",3
Q00454,Verbal Ability,Synonyms & Antonyms,Medium,"Banking,TCS NQT","['Banking', 'TCS NQT']",2
Q00455,Logical Reasoning,Direction Sense,Hard,"CAT,Placements","['CAT', 'Placements']",2
Q00456,Quantitative Aptitude,Mensuration,Easy,"CAT,Banking","['CAT', 'Banking']",2
Q00457,Logical Reasoning,Syllogisms,Medium,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q00458,Verbal Ability,Sentence Correction,Medium,"CAT,SSC","['CAT', 'SSC']",2
Q00459,Verbal Ability,Sentence Correction,Medium,SSC,['SSC'],1
Q00460,Quantitative Aptitude,Simple Interest,Hard,"General,SSC,Placements","['General', 'SSC', 'Placements']",3
Q00461,Quantitative Aptitude,Compound Interest,Hard,SSC,['SSC'],1
Q00462,Logical Reasoning,Analogy,Easy,"Placements,Banking,TCS NQT","['Placements', 'Banking', 'TCS NQT']",3
Q00463,Quantitative Aptitude,Logarithms,Easy,CAT,['CAT'],1
Q00464,Quantitative Aptitude,Number System,Medium,"Placements,General","['Placements', 'General']",2
Q00465,Verbal Ability,Idioms & Phrases,Easy,"TCS NQT,General,Banking","['TCS NQT', 'General', 'Banking']",3
Q00466,Quantitative Aptitude,Simple Interest,Medium,"Placements,SSC","['Placements', 'SSC']",2
Q00467,Quantitative Aptitude,Simple Interest,Medium,Placements,['Placements'],1
Q00468,Logical Reasoning,Input-Output,Easy,"TCS NQT,Banking,CAT","['TCS NQT', 'Banking', 'CAT']",3
Q00469,Data Interpretation,Pie Charts,Medium,"TCS NQT,General","['TCS NQT', 'General']",2
Q00470,Quantitative Aptitude,Number System,Medium,"TCS NQT,General,Placements","['TCS NQT', 'General', 'Placements']",3
Q00471,Data Interpretation,Line Graphs,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q00472,Quantitative Aptitude,Logarithms,Easy,"Placements,TCS NQT","['Placements', 'TCS NQT']",2
Q00473,Verbal Ability,Para Summary,Medium,General,['General'],1
Q00474,Verbal Ability,Cloze Test,Easy,TCS NQT,['TCS NQT'],1
Q00475,Verbal Ability,Fill in the Blanks,Medium,TCS NQT,['TCS NQT'],1
Q00476,Verbal Ability,Idioms & Phrases,Medium,"TCS NQT,General,CAT","['TCS NQT', 'General', 'CAT']",3
Q00477,Logical Reasoning,Ranking & Order,Easy,"CAT,Banking","['CAT', 'Banking']",2
Q00478,Quantitative Aptitude,Linear Equations,Easy,"General,CAT","['General', 'CAT']",2
Q00479,Quantitative Aptitude,Linear Equations,Medium,SSC,['SSC'],1
Q00480,Quantitative Aptitude,Ratio & Proportion,Medium,"General,CAT,SSC","['General', 'CAT', 'SSC']",3
Q00481,Logical Reasoning,Direction Sense,Medium,SSC,['SSC'],1
Q00482,Logical Reasoning,Venn Diagrams,Medium,"Placements,Banking,TCS NQT","['Placements', 'Banking', 'TCS NQT']",3
Q00483,Verbal Ability,Cloze Test,Hard,Placements,['Placements'],1
Q00484,Quantitative Aptitude,Profit & Loss,Easy,"Banking,CAT,SSC","['Banking', 'CAT', 'SSC']",3
Q00485,Quantitative Aptitude,"Time, Speed & Distance",Hard,Placements,['Placements'],1
Q00486,Quantitative Aptitude,Percentages,Medium,"SSC,TCS NQT","['SSC', 'TCS NQT']",2
Q00487,Quantitative Aptitude,Quadratic Equations,Medium,"Banking,SSC,CAT","['Banking', 'SSC', 'CAT']",3
Q00488,Data Interpretation,Tables,Medium,"SSC,CAT","['SSC', 'CAT']",2
Q00489,Logical Reasoning,Venn Diagrams,Easy,"CAT,SSC","['CAT', 'SSC']",2
Q00490,Data Interpretation,Data Sufficiency (DI),Medium,"General,Banking","['General', 'Banking']",2
Q00491,Logical Reasoning,Ranking & Order,Medium,"Placements,Banking","['Placements', 'Banking']",2
Q00492,Logical Reasoning,Analogy,Hard,"TCS NQT,SSC","['TCS NQT', 'SSC']",2
Q00493,Quantitative Aptitude,Profit & Loss,Medium,"Banking,CAT,General","['Banking', 'CAT', 'General']",3
Q00494,Quantitative Aptitude,Logarithms,Medium,TCS NQT,['TCS NQT'],1
Q00495,Verbal Ability,Critical Reasoning,Easy,"CAT,General","['CAT', 'General']",2
Q00496,Data Interpretation,Mixed DI Sets,Easy,"SSC,General,Banking","['SSC', 'General', 'Banking']",3
Q00497,Logical Reasoning,Input-Output,Easy,General,['General'],1
Q00498,Logical Reasoning,Cubes & Dice,Medium,"Banking,CAT","['Banking', 'CAT']",2
Q00499,Quantitative Aptitude,Pipes & Cisterns,Medium,"TCS NQT,Banking","['TCS NQT', 'Banking']",2
Q00500,Verbal Ability,Critical Reasoning,Medium,"CAT,General,Banking","['CAT', 'General', 'Banking']",3
Q00501,Quantitative Aptitude,Linear Equations,Easy,"General,Placements,CAT","['General', 'Placements', 'CAT']",3
Q00502,Quantitative Aptitude,Compound Interest,Hard,"General,Banking,CAT","['General', 'Banking', 'CAT']",3
Q00503,Logical Reasoning,Direction Sense,Easy,Placements,['Placements'],1
Q00504,Verbal Ability,Cloze Test,Medium,"SSC,Banking","['SSC', 'Banking']",2
Q00505,Data Interpretation,Bar Graphs,Medium,"Placements,Banking,SSC","['Placements', 'Banking', 'SSC']",3
Q00506,Logical Reasoning,Data Sufficiency,Hard,"CAT,TCS NQT","['CAT', 'TCS NQT']",2
Q00507,Data Interpretation,Line Graphs,Hard,"SSC,Banking,General","['SSC', 'Banking', 'General']",3
Q00508,Quantitative Aptitude,Set Theory,Medium,"Placements,CAT","['Placements', 'CAT']",2
Q00509,Quantitative Aptitude,Number System,Medium,"Placements,Banking,TCS NQT","['Placements', 'Banking', 'TCS NQT']",3
Q00510,Verbal Ability,Idioms & Phrases,Hard,SSC,['SSC'],1
Q00511,Quantitative Aptitude,Averages,Hard,"Banking,Placements,SSC","['Banking', 'Placements', 'SSC']",3
Q00512,Verbal Ability,Error Spotting,Medium,"Placements,CAT","['Placements', 'CAT']",2
Q00513,Quantitative Aptitude,Compound Interest,Medium,Banking,['Banking'],1
Q00514,Logical Reasoning,Coding-Decoding,Easy,"Banking,CAT,SSC","['Banking', 'CAT', 'SSC']",3
